broker_id,broker_name,broker_created_date,corporation_id,corporation_name,corporation_comments,client_id,client_name,client_address,transaction_id,transaction_date,investment_amount
70,Apex Securities Group 70,2017-03-01,357,BioGen Corp 57,Risk profile: High,808,Investor I8,"512 Financial Way, Tower 3",10645,2025-08-29,30291.35
4,Wall Street Assets Group 4,2015-05-01,314,HeavyIndustries Corp 14,Risk profile: Medium,888,Investor K88,"497 Financial Way, Tower 1",10646,2025-07-13,15595.92
88,Wall Street Assets Group 88,2015-02-21,339,HeavyIndustries Corp 39,Risk profile: High,878,Investor A78,"371 Financial Way, Tower 3",10647,2025-06-06,34965.28
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,872,Investor U72,"192 Financial Way, Tower 4",10648,2025-07-12,42491.1
82,Wall Street Assets Group 82,2001-06-13,373,TechLogix Corp 73,Risk profile: High,801,Investor B1,"567 Financial Way, Tower 4",10649,2025-01-05,16967.89
62,Apex Securities Group 62,2002-09-27,362,BioGen Corp 62,Risk profile: Medium,897,Investor T97,"647 Financial Way, Tower 5",10650,2025-02-05,38504.16
20,Apex Securities Group 20,2010-12-24,384,RetailFlow Corp 84,Risk profile: Low,860,Investor I60,"833 Financial Way, Tower 4",10651,2025-11-17,39844.97
68,Nordic Capital Group 68,1991-08-04,321,RetailFlow Corp 21,Risk profile: High,861,Investor J61,"701 Financial Way, Tower 3",10652,2025-10-16,6037.05
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,819,Investor T19,"238 Financial Way, Tower 3",10653,2025-04-29,25342.9
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,828,Investor C28,"610 Financial Way, Tower 3",10654,2025-07-06,40667.73
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,894,Investor Q94,"791 Financial Way, Tower 3",10655,2025-07-09,21415.61
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,819,Investor T19,"238 Financial Way, Tower 3",10656,2025-07-19,13718.09
19,Global Investments Group 19,2021-03-28,355,BioGen Corp 55,Risk profile: Medium,847,Investor V47,"312 Financial Way, Tower 1",10657,2025-03-14,23410.21
54,Wall Street Assets Group 54,2007-09-13,301,GreenEnergy Corp 1,Risk profile: High,843,Investor R43,"231 Financial Way, Tower 2",10658,2025-02-25,42514.7
70,Apex Securities Group 70,2017-03-01,357,BioGen Corp 57,Risk profile: High,898,Investor U98,"971 Financial Way, Tower 3",10659,2025-03-15,7249.37
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,890,Investor M90,"281 Financial Way, Tower 3",10660,2025-08-06,15841.49
75,Global Investments Group 75,2021-05-06,354,TechLogix Corp 54,Risk profile: High,843,Investor R43,"231 Financial Way, Tower 2",10661,2025-11-12,49092.45
2,Prime Brokers Group 2,2013-04-06,322,SoftSystems Corp 22,Risk profile: Low,885,Investor H85,"847 Financial Way, Tower 2",10662,2025-06-28,11008.05
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,835,Investor J35,"539 Financial Way, Tower 5",10663,2025-04-12,43749.61
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,885,Investor H85,"847 Financial Way, Tower 2",10664,2025-07-10,9556.26
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,815,Investor P15,"601 Financial Way, Tower 4",10665,2025-02-14,16246.85
54,Wall Street Assets Group 54,2007-09-13,308,HeavyIndustries Corp 8,Risk profile: Medium,804,Investor E4,"755 Financial Way, Tower 4",10666,2025-05-17,46209.33
93,Nordic Capital Group 93,2007-11-07,385,SoftSystems Corp 85,Risk profile: High,810,Investor K10,"616 Financial Way, Tower 3",10667,2025-09-21,28611.96
4,Wall Street Assets Group 4,2015-05-01,314,HeavyIndustries Corp 14,Risk profile: Medium,870,Investor S70,"271 Financial Way, Tower 5",10668,2025-10-13,28181.74
19,Global Investments Group 19,2021-03-28,355,BioGen Corp 55,Risk profile: Medium,862,Investor K62,"7 Financial Way, Tower 1",10669,2025-11-02,36676.39
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,805,Investor F5,"908 Financial Way, Tower 3",10670,2025-06-12,19532.17
97,Apex Securities Group 97,2013-01-25,347,GreenEnergy Corp 47,Risk profile: High,871,Investor T71,"907 Financial Way, Tower 3",10671,2025-09-03,45987.66
4,Wall Street Assets Group 4,2015-05-01,314,HeavyIndustries Corp 14,Risk profile: Medium,854,Investor C54,"594 Financial Way, Tower 5",10672,2025-07-10,35153.53
93,Nordic Capital Group 93,2007-11-07,390,TechLogix Corp 90,Risk profile: High,807,Investor H7,"563 Financial Way, Tower 5",10673,2025-12-28,37203.86
86,Wall Street Assets Group 86,1998-09-15,332,HeavyIndustries Corp 32,Risk profile: Medium,840,Investor O40,"838 Financial Way, Tower 1",10674,2025-01-11,4959.66
65,Prime Brokers Group 65,2001-12-16,306,TechLogix Corp 6,Risk profile: Medium,854,Investor C54,"594 Financial Way, Tower 5",10675,2025-06-03,43611.1
2,Prime Brokers Group 2,2013-04-06,322,SoftSystems Corp 22,Risk profile: Low,815,Investor P15,"601 Financial Way, Tower 4",10676,2025-07-22,7931.03
68,Nordic Capital Group 68,1991-08-04,321,RetailFlow Corp 21,Risk profile: High,829,Investor D29,"64 Financial Way, Tower 2",10677,2025-02-24,42292.44
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,804,Investor E4,"755 Financial Way, Tower 4",10678,2025-05-25,49991.8
97,Apex Securities Group 97,2013-01-25,347,GreenEnergy Corp 47,Risk profile: High,899,Investor V99,"227 Financial Way, Tower 3",10679,2025-12-26,18182.34
82,Wall Street Assets Group 82,2001-06-13,373,TechLogix Corp 73,Risk profile: High,811,Investor L11,"165 Financial Way, Tower 1",10680,2025-01-21,34646.01
86,Wall Street Assets Group 86,1998-09-15,332,HeavyIndustries Corp 32,Risk profile: Medium,808,Investor I8,"512 Financial Way, Tower 3",10681,2025-09-27,6773.47
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,877,Investor Z77,"306 Financial Way, Tower 5",10682,2025-10-04,30247.75
95,Prime Brokers Group 95,2008-02-11,328,BioGen Corp 28,Risk profile: Medium,828,Investor C28,"610 Financial Way, Tower 3",10683,2025-12-26,22052.55
62,Apex Securities Group 62,2002-09-27,362,BioGen Corp 62,Risk profile: Medium,865,Investor N65,"277 Financial Way, Tower 2",10684,2025-03-19,20851.89
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,830,Investor E30,"505 Financial Way, Tower 1",10685,2025-02-15,25122.45
24,Nordic Capital Group 24,1999-03-14,388,RetailFlow Corp 88,Risk profile: Medium,824,Investor Y24,"94 Financial Way, Tower 5",10686,2025-02-06,49365.59
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,862,Investor K62,"7 Financial Way, Tower 1",10687,2025-12-21,7695.69
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,835,Investor J35,"539 Financial Way, Tower 5",10688,2025-05-02,11374.58
24,Nordic Capital Group 24,1999-03-14,388,RetailFlow Corp 88,Risk profile: Medium,812,Investor M12,"978 Financial Way, Tower 2",10689,2025-04-12,29620.37
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,883,Investor F83,"34 Financial Way, Tower 4",10690,2025-06-05,43703.3
64,Prime Brokers Group 64,2012-01-07,340,BioGen Corp 40,Risk profile: High,805,Investor F5,"908 Financial Way, Tower 3",10691,2025-04-21,10710.41
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,884,Investor G84,"148 Financial Way, Tower 5",10692,2025-04-12,20504.27
62,Apex Securities Group 62,2002-09-27,362,BioGen Corp 62,Risk profile: Medium,809,Investor J9,"879 Financial Way, Tower 2",10693,2025-08-20,18011.7
13,Global Investments Group 13,1999-06-17,349,SoftSystems Corp 49,Risk profile: High,825,Investor Z25,"280 Financial Way, Tower 5",10694,2025-06-10,14195.08
41,Wall Street Assets Group 41,1999-01-03,307,GreenEnergy Corp 7,Risk profile: Low,865,Investor N65,"277 Financial Way, Tower 2",10695,2025-08-05,45506.78
26,Prime Brokers Group 26,2013-08-06,304,BioGen Corp 4,Risk profile: Medium,895,Investor R95,"963 Financial Way, Tower 3",10696,2025-03-08,26853.98
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,819,Investor T19,"238 Financial Way, Tower 3",10697,2025-03-07,40521.39
40,Global Investments Group 40,2006-11-23,320,SoftSystems Corp 20,Risk profile: Medium,807,Investor H7,"563 Financial Way, Tower 5",10698,2025-12-14,4548.29
87,Wall Street Assets Group 87,2021-11-29,327,BioGen Corp 27,Risk profile: High,812,Investor M12,"978 Financial Way, Tower 2",10699,2025-08-21,38857.95
86,Wall Street Assets Group 86,1998-09-15,336,BioGen Corp 36,Risk profile: High,846,Investor U46,"615 Financial Way, Tower 1",10700,2025-12-21,45306.48
2,Prime Brokers Group 2,2013-04-06,356,HeavyIndustries Corp 56,Risk profile: Medium,806,Investor G6,"798 Financial Way, Tower 1",10701,2025-03-28,15837.11
88,Wall Street Assets Group 88,2015-02-21,339,HeavyIndustries Corp 39,Risk profile: High,815,Investor P15,"601 Financial Way, Tower 4",10702,2025-07-26,20581.14
56,Nordic Capital Group 56,1992-07-12,325,TechLogix Corp 25,Risk profile: Medium,812,Investor M12,"978 Financial Way, Tower 2",10703,2025-04-15,10512.81
13,Global Investments Group 13,1999-06-17,349,SoftSystems Corp 49,Risk profile: High,899,Investor V99,"227 Financial Way, Tower 3",10704,2025-01-31,7466.18
69,Global Investments Group 69,2002-01-05,370,BioGen Corp 70,Risk profile: Medium,863,Investor L63,"487 Financial Way, Tower 4",10705,2025-01-02,47900.46
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,806,Investor G6,"798 Financial Way, Tower 1",10706,2025-11-26,15893.63
83,Prime Brokers Group 83,1994-07-24,361,RetailFlow Corp 61,Risk profile: Low,889,Investor L89,"58 Financial Way, Tower 3",10707,2025-09-24,28044.19
46,Wall Street Assets Group 46,2011-06-11,310,GreenEnergy Corp 10,Risk profile: Medium,897,Investor T97,"647 Financial Way, Tower 5",10708,2025-01-14,30841.47
95,Prime Brokers Group 95,2008-02-11,328,BioGen Corp 28,Risk profile: Medium,889,Investor L89,"58 Financial Way, Tower 3",10709,2025-06-23,45044.58
83,Prime Brokers Group 83,1994-07-24,361,RetailFlow Corp 61,Risk profile: Low,855,Investor D55,"647 Financial Way, Tower 4",10710,2025-07-10,48601.19
92,Prime Brokers Group 92,1992-04-24,311,BioGen Corp 11,Risk profile: Low,828,Investor C28,"610 Financial Way, Tower 3",10711,2025-08-31,24693.57
31,Apex Securities Group 31,2010-02-25,312,SoftSystems Corp 12,Risk profile: Medium,881,Investor D81,"498 Financial Way, Tower 2",10712,2025-12-07,42243.07
12,Prime Brokers Group 12,1998-04-07,365,TechLogix Corp 65,Risk profile: High,830,Investor E30,"505 Financial Way, Tower 1",10713,2025-09-18,20808.66
33,Wall Street Assets Group 33,2022-06-10,319,TechLogix Corp 19,Risk profile: High,803,Investor D3,"148 Financial Way, Tower 4",10714,2025-11-20,31043.37
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,865,Investor N65,"277 Financial Way, Tower 2",10715,2025-09-11,11506.6
77,Global Investments Group 77,1994-04-25,392,HeavyIndustries Corp 92,Risk profile: Low,823,Investor X23,"876 Financial Way, Tower 4",10716,2025-10-03,10880.45
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,824,Investor Y24,"94 Financial Way, Tower 5",10717,2025-12-03,22288.03
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,806,Investor G6,"798 Financial Way, Tower 1",10718,2025-08-13,26607.58
29,Prime Brokers Group 29,2018-01-22,367,SoftSystems Corp 67,Risk profile: Low,815,Investor P15,"601 Financial Way, Tower 4",10719,2025-07-03,41041.04
41,Wall Street Assets Group 41,1999-01-03,374,GreenEnergy Corp 74,Risk profile: High,895,Investor R95,"963 Financial Way, Tower 3",10720,2025-09-29,7426.81
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,838,Investor M38,"276 Financial Way, Tower 2",10721,2025-10-07,15203.29
93,Nordic Capital Group 93,2007-11-07,352,RetailFlow Corp 52,Risk profile: Medium,886,Investor I86,"513 Financial Way, Tower 1",10722,2025-07-30,19785.44
93,Nordic Capital Group 93,2007-11-07,390,TechLogix Corp 90,Risk profile: High,868,Investor Q68,"871 Financial Way, Tower 1",10723,2025-10-02,5305.28
2,Prime Brokers Group 2,2013-04-06,379,SoftSystems Corp 79,Risk profile: Medium,890,Investor M90,"281 Financial Way, Tower 3",10724,2025-03-13,18593.04
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,900,Investor W100,"386 Financial Way, Tower 1",10725,2025-07-09,48379.96
65,Prime Brokers Group 65,2001-12-16,306,TechLogix Corp 6,Risk profile: Medium,819,Investor T19,"238 Financial Way, Tower 3",10726,2025-09-03,47188.5
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,852,Investor A52,"525 Financial Way, Tower 1",10727,2025-09-01,31962.33
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,863,Investor L63,"487 Financial Way, Tower 4",10728,2025-09-02,15395.38
17,Wall Street Assets Group 17,1990-07-18,353,TechLogix Corp 53,Risk profile: Low,849,Investor X49,"507 Financial Way, Tower 2",10729,2025-12-14,42142.79
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,895,Investor R95,"963 Financial Way, Tower 3",10730,2025-10-13,46012.11
71,Global Investments Group 71,1996-10-09,391,BioGen Corp 91,Risk profile: Low,807,Investor H7,"563 Financial Way, Tower 5",10731,2025-09-15,47173.39
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,860,Investor I60,"833 Financial Way, Tower 4",10732,2025-11-26,10541.4
72,Prime Brokers Group 72,1992-10-04,376,TechLogix Corp 76,Risk profile: High,852,Investor A52,"525 Financial Way, Tower 1",10733,2025-01-20,27008.45
93,Nordic Capital Group 93,2007-11-07,390,TechLogix Corp 90,Risk profile: High,899,Investor V99,"227 Financial Way, Tower 3",10734,2025-07-17,13229.47
31,Apex Securities Group 31,2010-02-25,351,TechLogix Corp 51,Risk profile: High,896,Investor S96,"613 Financial Way, Tower 1",10735,2025-04-28,20613.76
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,878,Investor A78,"371 Financial Way, Tower 3",10736,2025-05-23,27188.56
2,Prime Brokers Group 2,2013-04-06,356,HeavyIndustries Corp 56,Risk profile: Medium,836,Investor K36,"263 Financial Way, Tower 3",10737,2025-04-26,22965.34
54,Wall Street Assets Group 54,2007-09-13,301,GreenEnergy Corp 1,Risk profile: High,899,Investor V99,"227 Financial Way, Tower 3",10738,2025-06-30,3118.72
97,Apex Securities Group 97,2013-01-25,347,GreenEnergy Corp 47,Risk profile: High,818,Investor S18,"28 Financial Way, Tower 5",10739,2025-03-14,5668.54
93,Nordic Capital Group 93,2007-11-07,352,RetailFlow Corp 52,Risk profile: Medium,830,Investor E30,"505 Financial Way, Tower 1",10740,2025-08-25,16136.57
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,833,Investor H33,"949 Financial Way, Tower 4",10741,2025-12-05,15691.49
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,803,Investor D3,"148 Financial Way, Tower 4",10742,2025-09-28,27195.21
18,Nordic Capital Group 18,2019-04-07,316,TechLogix Corp 16,Risk profile: High,869,Investor R69,"718 Financial Way, Tower 2",10743,2025-02-18,23116.01
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,852,Investor A52,"525 Financial Way, Tower 1",10744,2025-12-21,43491.83
65,Prime Brokers Group 65,2001-12-16,397,GreenEnergy Corp 97,Risk profile: High,883,Investor F83,"34 Financial Way, Tower 4",10745,2025-07-03,4298.24
54,Wall Street Assets Group 54,2007-09-13,301,GreenEnergy Corp 1,Risk profile: High,838,Investor M38,"276 Financial Way, Tower 2",10746,2025-02-15,39549.73
17,Wall Street Assets Group 17,1990-07-18,353,TechLogix Corp 53,Risk profile: Low,851,Investor Z51,"521 Financial Way, Tower 2",10747,2025-02-22,47839.16
12,Prime Brokers Group 12,1998-04-07,315,SoftSystems Corp 15,Risk profile: Medium,892,Investor O92,"90 Financial Way, Tower 2",10748,2025-12-06,48644.57
41,Wall Street Assets Group 41,1999-01-03,307,GreenEnergy Corp 7,Risk profile: Low,809,Investor J9,"879 Financial Way, Tower 2",10749,2025-01-25,2441.82
87,Wall Street Assets Group 87,2021-11-29,327,BioGen Corp 27,Risk profile: High,887,Investor J87,"772 Financial Way, Tower 3",10750,2025-04-17,30605.57
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,833,Investor H33,"949 Financial Way, Tower 4",10751,2025-06-12,41196.12
70,Apex Securities Group 70,2017-03-01,366,BioGen Corp 66,Risk profile: High,847,Investor V47,"312 Financial Way, Tower 1",10752,2025-06-12,43138.98
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,844,Investor S44,"760 Financial Way, Tower 4",10753,2025-11-17,43250.81
19,Global Investments Group 19,2021-03-28,338,BioGen Corp 38,Risk profile: Medium,855,Investor D55,"647 Financial Way, Tower 4",10754,2025-04-15,41455.31
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,860,Investor I60,"833 Financial Way, Tower 4",10755,2025-11-12,31790.95
31,Apex Securities Group 31,2010-02-25,312,SoftSystems Corp 12,Risk profile: Medium,802,Investor C2,"242 Financial Way, Tower 2",10756,2025-02-07,3516.25
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,894,Investor Q94,"791 Financial Way, Tower 3",10757,2025-07-25,30654.34
85,Wall Street Assets Group 85,2007-02-16,375,HeavyIndustries Corp 75,Risk profile: Low,869,Investor R69,"718 Financial Way, Tower 2",10758,2025-07-24,36087.3
87,Wall Street Assets Group 87,2021-11-29,343,BioGen Corp 43,Risk profile: Medium,890,Investor M90,"281 Financial Way, Tower 3",10759,2025-07-13,16399.03
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,886,Investor I86,"513 Financial Way, Tower 1",10760,2025-09-02,37785.66
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,897,Investor T97,"647 Financial Way, Tower 5",10761,2025-06-02,6767.07
56,Nordic Capital Group 56,1992-07-12,325,TechLogix Corp 25,Risk profile: Medium,899,Investor V99,"227 Financial Way, Tower 3",10762,2025-06-30,44295.93
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,834,Investor I34,"270 Financial Way, Tower 5",10763,2025-04-10,38357.17
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,815,Investor P15,"601 Financial Way, Tower 4",10764,2025-04-01,42758.93
44,Wall Street Assets Group 44,2003-05-31,341,HeavyIndustries Corp 41,Risk profile: Medium,833,Investor H33,"949 Financial Way, Tower 4",10765,2025-10-03,29888.04
69,Global Investments Group 69,2002-01-05,370,BioGen Corp 70,Risk profile: Medium,889,Investor L89,"58 Financial Way, Tower 3",10766,2025-08-18,13229.44
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,840,Investor O40,"838 Financial Way, Tower 1",10767,2025-03-29,6141.92
41,Wall Street Assets Group 41,1999-01-03,381,SoftSystems Corp 81,Risk profile: Medium,818,Investor S18,"28 Financial Way, Tower 5",10768,2025-04-16,14565.21
